HKU_HKSLLEX_ID.status,HKU_HKSLLEX_ID.id,HKU_HKSLLEX_ID.entryType,HKU_HKSLLEX_ID.categories,recording.date,recording.remarks,videoFile.name,videoFile.duration,videoFile.fileExtension,videoFile.supplementary,videoFile.nameOSF,videoFile.nameGIF,ASLLEX2.id,ASLLEX2.legacyIdMapping,ASLLEX2.correspondance,translation.EN-GB.primary,translation.EN-GB.disambiguation,translation.EN-GB.secondary,translation.ZH-HK.primary,translation.ZH-HK.disambiguation,translation.ZH-HK.secondary,translation.ZH-Yue.primary,translation.ZH-Yue.secondary,translation.unichar,translation.unprocessed.en-GB,translation.unprocessed.zh-HK,translation.unprocessed.zh-YUE,translation.literal,translation.figurative.en-GB,translation.figurative.zh-HK,translation.figurative.zh-YUE,source,variant.number,variant.notes,lexicalCategory.0,cuhkcslds_HandshapeFont.CodepointNotation,arto.stringNotation,arto.syllableBoundaries,morphemeCount,demonstrator,etymology.unprocessed.en-GB,etymology.unprocessed.zh-YUE,etymology.formal.en-GB,etymology.formal.zh-HK,etymology.formal.zh-YUE,etymology.category,iconicity.rating.deaf.average,iconicity.rating.deaf.count,iconicity.rating.hearing.average,iconicity.rating.hearing.count,lexicalCategory.1,lexicalCategory.2,videoFile.supplementary.0.fileName,videoFile.supplementary.0.type,videoFile.supplementary.0.content.text,videoFile.supplementary.0.content.language,videoFile.supplementary.0.fileExtension,videoFile.supplementary.1.fileName,videoFile.supplementary.1.type,videoFile.supplementary.1.content.text,videoFile.supplementary.1.content.language,videoFile.supplementary.1.fileExtension
live,HKSLLEX-2023-00002021,vocabulary,,2024-05-16,,HKSLLEX-2023-00002021.mp4,,mp4,,HKSLLEX-2023-00002021-Refrigerator.mp4,HKSLLEX-2023-00002021-Refrigerator.webp,refrigerator,refrigerator,1to1,refrigerator,,,雪櫃,,,雪櫃,,,,,,,,,,ASLLEX2,,,動詞,"58;0,54;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002022,vocabulary,,2024-05-16,,HKSLLEX-2023-00002022.mp4,,mp4,,HKSLLEX-2023-00002022-Spotsomethin.mp4,HKSLLEX-2023-00002022-Spotsomethin.webp,spot_something,spot_something,1to1,spot something,,,發現,發現某些事,,發現,,,,,,,,,,ASLLEX2,,,形容詞,89;0;98;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002023,vocabulary,,2024-05-16,,HKSLLEX-2023-00002023.mp4,,mp4,,HKSLLEX-2023-00002023-Limited.mp4,HKSLLEX-2023-00002023-Limited.webp,limited,limited,1to1,limited,,,有限,,,有限,,,,,,,,,,ASLLEX2,,,副詞,58;58,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002024,vocabulary,,2024-05-16,,HKSLLEX-2023-00002024.mp4,,mp4,,HKSLLEX-2023-00002024-Soon.mp4,HKSLLEX-2023-00002024-Soon.webp,soon,soon,Mto1,soon,,,很快,時間,馬上就…,轉頭,好快,,,,,,,,,ASLLEX2,,,動詞,77;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002025,vocabulary,,2024-05-16,,HKSLLEX-2023-00002025.mp4,,mp4,,HKSLLEX-2023-00002025-Blame.mp4,HKSLLEX-2023-00002025-Blame.webp,blame,blame,1to1,blame,,,責備,,,責備,,,,,,,,,,ASLLEX2,,,名詞,66;50,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002026,vocabulary,,2024-05-16,,HKSLLEX-2023-00002026.mp4,,mp4,,HKSLLEX-2023-00002026-Fence.mp4,HKSLLEX-2023-00002026-Fence.webp,fence,fence,Mto1,fence,,,籬笆,,,籬笆,,,,,,,,,,ASLLEX2,,,名詞,62;62,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002027,vocabulary,,2024-05-16,,HKSLLEX-2023-00002027.mp4,,mp4,,HKSLLEX-2023-00002027-Hoe.mp4,HKSLLEX-2023-00002027-Hoe.webp,hoe,hoe,1to1,hoe,,,鋤頭,,,鋤頭,,,,,,,,,,ASLLEX2,,,名詞,58;126,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002028,vocabulary,,2024-05-16,,HKSLLEX-2023-00002028.mp4,,mp4,,HKSLLEX-2023-00002028-Guillotine.mp4,HKSLLEX-2023-00002028-Guillotine.webp,guillotine,guillotine,Mto1,guillotine,,,斷頭台,,,斷頭台,,,,,,,,,,ASLLEX2,,,名詞,126;50,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002029,vocabulary,,2024-05-16,,HKSLLEX-2023-00002029.mp4,,mp4,,HKSLLEX-2023-00002029-Something.mp4,HKSLLEX-2023-00002029-Something.webp,something,something,1to1,something,,,某樣東西,,,某樣嘢,,,,,,,,,,ASLLEX2,,,動詞,66;0,,,,fung,,,,,,,,,,,語句,,,,,,,,,,,
live,HKSLLEX-2023-00002030,vocabulary,,2024-05-16,,HKSLLEX-2023-00002030.mp4,,mp4,,HKSLLEX-2023-00002030-Washface.mp4,HKSLLEX-2023-00002030-Washface.webp,wash_face,wash_face,Mto1,wash face,,,洗面,,,洗面,,,,,,,,,,ASLLEX2,,,動詞,126;126,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002031,vocabulary,,2024-05-16,,HKSLLEX-2023-00002031.mp4,,mp4,,HKSLLEX-2023-00002031-Escape.mp4,HKSLLEX-2023-00002031-Escape.webp,escape,escape,1to1,escape,,,逃走,,,逃走,,,,,,,,,,ASLLEX2,,,名詞,38;126,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002032,vocabulary,,2024-05-16,,HKSLLEX-2023-00002032.mp4,,mp4,,HKSLLEX-2023-00002032-Pizza.mp4,HKSLLEX-2023-00002032-Pizza.webp,pizza,pizza,Mto1,pizza,,,披薩,,,披薩,,,,,,,,,,ASLLEX2,,,形容詞,58;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002033,vocabulary,,2024-05-16,,HKSLLEX-2023-00002033.mp4,,mp4,,HKSLLEX-2023-00002033-Any.mp4,HKSLLEX-2023-00002033-Any.webp,any,any,1to1,any,,,任何,,,任何,,,,,,,,,,ASLLEX2,,,名詞,126;126,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002034,vocabulary,,2024-05-16,,HKSLLEX-2023-00002034.mp4,,mp4,,HKSLLEX-2023-00002034-Tape.mp4,HKSLLEX-2023-00002034-Tape.webp,tape,tape,1to1,tape,,,膠紙,,,膠紙,,,,,,,,,,ASLLEX2,,,形容詞,"68;0,49;60",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002035,vocabulary,,2024-05-16,,HKSLLEX-2023-00002035.mp4,,mp4,,HKSLLEX-2023-00002035-Early.mp4,HKSLLEX-2023-00002035-Early.webp,early,early,1to1,early,,,早,,,早,,,,,,,,,,ASLLEX2,,,動詞,117;126,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002036,vocabulary,,2024-05-16,,HKSLLEX-2023-00002036.mp4,,mp4,,HKSLLEX-2023-00002036-Jumprope.mp4,HKSLLEX-2023-00002036-Jumprope.webp,jump_rope,jump_rope,1to1,jump rope,,,跳繩,,,跳繩,,,,,,,,,,ASLLEX2,,,名詞,49;49,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002037,vocabulary,,2024-05-16,,HKSLLEX-2023-00002037.mp4,,mp4,,HKSLLEX-2023-00002037-Highlighter.mp4,HKSLLEX-2023-00002037-Highlighter.webp,highlighter,highlighter,1to1,highlighter,,,螢光筆,,,螢光筆,,,,,,,,,,ASLLEX2,,,語句,"67;0,100;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002038,vocabulary,,2024-05-16,,HKSLLEX-2023-00002038.mp4,,mp4,,HKSLLEX-2023-00002038-Twomore.mp4,HKSLLEX-2023-00002038-Twomore.webp,two_more,two_more,1to1,two more,,,多兩個,,,多兩個,,,,,,,,,,ASLLEX2,,,動詞,89;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002039,vocabulary,,2024-05-16,,HKSLLEX-2023-00002039.mp4,,mp4,,HKSLLEX-2023-00002039-Busted.mp4,HKSLLEX-2023-00002039-Busted.webp,busted,busted,1to1,busted,,,破獲,做壞事當場被人撞破,,斷正,,,,,,,,,,ASLLEX2,,,動詞,126;126;60;126,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002040,vocabulary,,2024-05-16,,HKSLLEX-2023-00002040.mp4,,mp4,,HKSLLEX-2023-00002040-Complain.mp4,HKSLLEX-2023-00002040-Complain.webp,complain,complain,1to1,complain,,,投訴,,,投訴,,,,,,,,,,ASLLEX2,,,名詞,58;0,,,,fung,,,,,,,,,,,動詞,,,,,,,,,,,
live,HKSLLEX-2023-00002041,vocabulary,,2024-05-16,,HKSLLEX-2023-00002041.mp4,,mp4,,HKSLLEX-2023-00002041-Record.mp4,HKSLLEX-2023-00002041-Record.webp,record,record,1to1,record,,,記錄,,,記錄,,,,,,,,,,ASLLEX2,,,名詞,"68;0,77;126",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002042,vocabulary,,2024-05-16,,HKSLLEX-2023-00002042.mp4,,mp4,,HKSLLEX-2023-00002042-Catepillar.mp4,HKSLLEX-2023-00002042-Catepillar.webp,catepillar,catepillar,1to1,catepillar,,,毛毛蟲,,,毛毛蟲,,,,,,,,,,ASLLEX2,,,名詞,66;0;68;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002043,vocabulary,,2024-05-16,,HKSLLEX-2023-00002043.mp4,,mp4,,HKSLLEX-2023-00002043-Lungs.mp4,HKSLLEX-2023-00002043-Lungs.webp,lungs,lungs,1to1,lungs,,,肺,,,肺,,,,,,,,,,ASLLEX2,,,名詞,128;128,,,,fung,,,,,,,,,,,動詞,,,,,,,,,,,
live,HKSLLEX-2023-00002044,vocabulary,,2024-05-16,,HKSLLEX-2023-00002044.mp4,,mp4,,HKSLLEX-2023-00002044-Free.mp4,HKSLLEX-2023-00002044-Free.webp,free,free,1to1,free,,,自由,,,自由,,,,,,,,,,ASLLEX2,,,名詞,66;66,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002045,vocabulary,,2024-05-16,,HKSLLEX-2023-00002045.mp4,,mp4,,HKSLLEX-2023-00002045-Pitcher.mp4,HKSLLEX-2023-00002045-Pitcher.webp,pitcher,pitcher,1to1,pitcher,,,投球手,,,投球手,,,,,,,,,,ASLLEX2,,,名詞,"65;0;53;0,126;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002046,vocabulary,,2024-05-16,,HKSLLEX-2023-00002046.mp4,,mp4,,HKSLLEX-2023-00002046-Place.mp4,HKSLLEX-2023-00002046-Place.webp,place,place,1to1,place,,,地方,,,地方,,,,,,,,,,ASLLEX2,,,名詞,66;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002047,vocabulary,,2024-05-16,,HKSLLEX-2023-00002047.mp4,,mp4,,HKSLLEX-2023-00002047-Skunk.mp4,HKSLLEX-2023-00002047-Skunk.webp,skunk,skunk,1to1,skunk,,,臭鼬鼠,,,臭鼬鼠,,,,,,,,,,ASLLEX2,,,名詞,"44;0,121;126",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002048,vocabulary,,2024-05-16,,HKSLLEX-2023-00002048.mp4,,mp4,,HKSLLEX-2023-00002048-Porcupine.mp4,HKSLLEX-2023-00002048-Porcupine.webp,porcupine,porcupine,1to1,porcupine,,,箭豬,,,箭豬,,,,,,,,,,ASLLEX2,,,動詞,121;62,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002049,vocabulary,,2024-05-16,,HKSLLEX-2023-00002049.mp4,,mp4,,HKSLLEX-2023-00002049-Stare.mp4,HKSLLEX-2023-00002049-Stare.webp,stare,stare,1to1,stare,,,凝視,,,睥,,,,,,,,,,ASLLEX2,,,動詞,89;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002050,vocabulary,,2024-05-16,,HKSLLEX-2023-00002050.mp4,,mp4,,HKSLLEX-2023-00002050-Spill.mp4,HKSLLEX-2023-00002050-Spill.webp,spill,spill,Mto1,spill,,,倒瀉,,,倒瀉,,,,,,,,,,ASLLEX2,,,名詞,130;130,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002051,vocabulary,,2024-05-16,,HKSLLEX-2023-00002051.mp4,,mp4,,HKSLLEX-2023-00002051-Forest.mp4,HKSLLEX-2023-00002051-Forest.webp,forest,forest,1to1,forest,,,森林,,,森林,,,,,,,,,,ASLLEX2,,,動詞,130;130,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002052,vocabulary,,2024-05-16,,HKSLLEX-2023-00002052.mp4,,mp4,,HKSLLEX-2023-00002052-Thinkpenetra.mp4,HKSLLEX-2023-00002052-Thinkpenetra.webp,think_penetrate,think_penetrate,1to1,think penetrate,,,洞察,,,洞察,,,,,,,,,,ASLLEX2,,,名詞,89;0,,,,fung,,,,,,,,,,,動詞,,,,,,,,,,,
live,HKSLLEX-2023-00002053,vocabulary,,2024-05-16,,HKSLLEX-2023-00002053.mp4,,mp4,,HKSLLEX-2023-00002053-Abbreviate.mp4,HKSLLEX-2023-00002053-Abbreviate.webp,abbreviate,abbreviate,1to1,abbreviate,,,簡稱,,,簡稱,,,,,,,,,,ASLLEX2,,,動詞,77;0,,,,fung,,,,,,,,,,,語句,,,,,,,,,,,
live,HKSLLEX-2023-00002054,vocabulary,,2024-05-16,,HKSLLEX-2023-00002054.mp4,,mp4,,HKSLLEX-2023-00002054-Eyesawake.mp4,HKSLLEX-2023-00002054-Eyesawake.webp,eyes_awake,eyes_awake,1to1,eyes awake,,,捱夜,,通宵,捱夜,,,,,,,,,,ASLLEX2,,,動詞,59;59;121;121,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002055,vocabulary,,2024-05-16,,HKSLLEX-2023-00002055.mp4,,mp4,,HKSLLEX-2023-00002055-Camel.mp4,HKSLLEX-2023-00002055-Camel.webp,camel,camel,1to1,camel,,,駱駝,,,駱駝,,,,,,,,,,ASLLEX2,,,動詞,121;121,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002056,vocabulary,,2024-05-16,,HKSLLEX-2023-00002056.mp4,,mp4,,HKSLLEX-2023-00002056-Tiredof.mp4,HKSLLEX-2023-00002056-Tiredof.webp,tired_of,tired_of,1to1,tired of,,,厭倦,,,厭倦,,,,,,,,,,ASLLEX2,,,動詞,67;0;52;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002057,vocabulary,,2024-05-16,,HKSLLEX-2023-00002057.mp4,,mp4,,HKSLLEX-2023-00002057-Maid.mp4,HKSLLEX-2023-00002057-Maid.webp,maid,maid,1to1,maid,,,女傭,,,女傭,,,,,,,,,,ASLLEX2,,,動詞,"77;0,126;0",,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002058,vocabulary,,2024-05-16,,HKSLLEX-2023-00002058.mp4,,mp4,,HKSLLEX-2023-00002058-Click.mp4,HKSLLEX-2023-00002058-Click.webp,click,click,1to1,click,,,㩒一下,,,㩒一下,,,,,,,,,,ASLLEX2,,,動詞,66;0,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002059,vocabulary,,2024-05-16,,HKSLLEX-2023-00002059.mp4,,mp4,,HKSLLEX-2023-00002059-Convince.mp4,HKSLLEX-2023-00002059-Convince.webp,convince,convince,Mto1,convince,,,說服,,,說服,,,,,,,,,,ASLLEX2,,,動詞,58;50,,,,fung,,,,,,,,,,,語句,,,,,,,,,,,
live,HKSLLEX-2023-00002060,vocabulary,,2024-05-16,,HKSLLEX-2023-00002060.mp4,,mp4,,HKSLLEX-2023-00002060-Notunderstan.mp4,HKSLLEX-2023-00002060-Notunderstan.webp,not_understand,not_understand,1to1,not understand,,,不明白,,,唔明,,,,,,,,,,ASLLEX2,,,動詞,80;0,,,,fung,,,,,,,,,,,語句,,,,,,,,,,,
live,HKSLLEX-2023-00002061,vocabulary,,2024-05-16,,HKSLLEX-2023-00002061.mp4,,mp4,,HKSLLEX-2023-00002061-Thoughtdisap.mp4,HKSLLEX-2023-00002061-Thoughtdisap.webp,thought_disappear,thought_disappear,1to1,thought disappear,,,想不起,,,醒唔起,,,,,,,,,,ASLLEX2,,,動詞,66;0;80;0,,,,fung,,,,,,,,,,,語句,,,,,,,,,,,
live,HKSLLEX-2023-00002062,vocabulary,,2024-05-16,,HKSLLEX-2023-00002062.mp4,,mp4,,HKSLLEX-2023-00002062-Movedown.mp4,HKSLLEX-2023-00002062-Movedown.webp,move_down,move_down,1to1,move down,,,向下移動,,,向下移動,,,,,,,,,,ASLLEX2,,,形容詞,121;121,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002063,vocabulary,,2024-05-16,,HKSLLEX-2023-00002063.mp4,,mp4,,HKSLLEX-2023-00002063-Sharp.mp4,HKSLLEX-2023-00002063-Sharp.webp,sharp,sharp,Mto1,sharp,,,鋒利,,,鋒利,,,,,,,,,,ASLLEX2,,,名詞,129;66;73;66,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002064,vocabulary,,2024-05-16,,HKSLLEX-2023-00002064.mp4,,mp4,,HKSLLEX-2023-00002064-Seal.mp4,HKSLLEX-2023-00002064-Seal.webp,seal,seal,1to1,seal,,,海豹,,,海豹,,,,,,,,,,ASLLEX2,,,動詞,126;126,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002065,vocabulary,,2024-05-16,,HKSLLEX-2023-00002065.mp4,,mp4,,HKSLLEX-2023-00002065-Follow.mp4,HKSLLEX-2023-00002065-Follow.webp,follow,follow,Mto1,follow,,,跟隨,,,跟隨,,,,,,,,,,ASLLEX2,,,動詞,66;66,,,,fung,,,,,,,,,,,語句,,,,,,,,,,,
live,HKSLLEX-2023-00002066,vocabulary,,2024-05-16,,HKSLLEX-2023-00002066.mp4,,mp4,,HKSLLEX-2023-00002066-Notmind.mp4,HKSLLEX-2023-00002066-Notmind.webp,not_mind,not_mind,1to1,not mind,,,不介意,,,唔介意,,,,,,,,,,ASLLEX2,,,動詞,67;89;62;89,,,,fung,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002067,vocabulary,,2024-06-04,,HKSLLEX-2023-00002067.mp4,,mp4,,HKSLLEX-2023-00002067-Shake.mp4,HKSLLEX-2023-00002067-Shake.webp,shake,shake,Mto1,shake,,,搖,,,搖,,,,,,,,,,ASLLEX2,,,名詞,60;0,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002068,vocabulary,,2024-06-04,,HKSLLEX-2023-00002068.mp4,,mp4,,HKSLLEX-2023-00002068-Chopsticks.mp4,HKSLLEX-2023-00002068-Chopsticks.webp,chopsticks,chopsticks,1to1,chopsticks,,,筷子,,,筷子,,,,,,,,,,ASLLEX2,,,名詞,89;0;84;0,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002069,vocabulary,,2024-06-04,,HKSLLEX-2023-00002069.mp4,,mp4,,HKSLLEX-2023-00002069-Backpack.mp4,HKSLLEX-2023-00002069-Backpack.webp,backpack,backpack,Mto1,backpack,,,背囊,,,背囊,,,,,,,,,,ASLLEX2,,,名詞,60;60,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002070,vocabulary,,2024-06-04,,HKSLLEX-2023-00002070.mp4,,mp4,,HKSLLEX-2023-00002070-Hands.mp4,HKSLLEX-2023-00002070-Hands.webp,hands,hands,1to1,hands,,,手,,,手,,,,,,,,,,ASLLEX2,,,動詞,62;0,,,,kk,,,,,,,,,,,語句,,,,,,,,,,,
live,HKSLLEX-2023-00002071,vocabulary,,2024-06-04,,HKSLLEX-2023-00002071.mp4,,mp4,,HKSLLEX-2023-00002071-Overlook.mp4,HKSLLEX-2023-00002071-Overlook.webp,overlook,overlook,1to1,overlook,,,忽視,,,忽視,睇漏眼,,,,,,,,,ASLLEX2,,,名詞,58;0,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002072,vocabulary,,2024-06-04,,HKSLLEX-2023-00002072.mp4,,mp4,,HKSLLEX-2023-00002072-Snail.mp4,HKSLLEX-2023-00002072-Snail.webp,snail,snail,1to1,snail,,,蝸牛,,,蝸牛,,,,,,,,,,ASLLEX2,,,名詞,89;63,,,,kk,,,,,,,,,,,動詞,,,,,,,,,,,
live,HKSLLEX-2023-00002073,vocabulary,,2024-06-04,,HKSLLEX-2023-00002073.mp4,,mp4,,HKSLLEX-2023-00002073-Love.mp4,HKSLLEX-2023-00002073-Love.webp,love,love,1to1,love,,,愛,,,愛,,,,,,,,,,ASLLEX2,,,連詞,126;126,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002074,vocabulary,,2024-06-04,,HKSLLEX-2023-00002074.mp4,,mp4,,HKSLLEX-2023-00002074-So.mp4,HKSLLEX-2023-00002074-So.webp,so,so,1to1,so,,,所以,,,所以,,,,,,,,,,ASLLEX2,,,名詞,126;126,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002075,vocabulary,,2024-06-04,,HKSLLEX-2023-00002075.mp4,,mp4,,HKSLLEX-2023-00002075-Page.mp4,HKSLLEX-2023-00002075-Page.webp,page,page,1to1,page,,,頁,,,頁,,,,,,,,,,ASLLEX2,,,形容詞,126;126,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002076,vocabulary,,2024-06-04,,HKSLLEX-2023-00002076.mp4,,mp4,,HKSLLEX-2023-00002076-Realsick.mp4,HKSLLEX-2023-00002076-Realsick.webp,real_sick,real_sick,1to1,real sick,,,病重,,,病重,,,,,,,,,,ASLLEX2,,,形容詞,"126;126,58;58",,,2,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002077,vocabulary,,2024-06-04,,HKSLLEX-2023-00002077.mp4,,mp4,,HKSLLEX-2023-00002077-Magnify.mp4,HKSLLEX-2023-00002077-Magnify.webp,magnify,magnify,Mto1,magnify,,,放大,,,放大,,,,,,,,,,ASLLEX2,,,名詞,65;65;62;62,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002078,vocabulary,,2024-06-04,,HKSLLEX-2023-00002078.mp4,,mp4,,HKSLLEX-2023-00002078-Goatee.mp4,HKSLLEX-2023-00002078-Goatee.webp,goatee,goatee,1to1,goatee,,,山羊鬍,,,山羊鬍,,,,,,,,,,ASLLEX2,,,形容詞,59;0;121;0,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002079,vocabulary,,2024-06-04,,HKSLLEX-2023-00002079.mp4,,mp4,,HKSLLEX-2023-00002079-Hurry.mp4,HKSLLEX-2023-00002079-Hurry.webp,hurry,hurry,1to1,hurry,,,趕,,,趕,,,,,,,,,,ASLLEX2,,,名詞,45;45,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002080,vocabulary,,2024-06-04,,HKSLLEX-2023-00002080.mp4,,mp4,,HKSLLEX-2023-00002080-Jar.mp4,HKSLLEX-2023-00002080-Jar.webp,jar,jar,1to1,jar,,,罐,,,甖,,,,,,,,,,ASLLEX2,,,動詞,41;60,,,,kk,,,,,,,,,,,語句,,,,,,,,,,,
live,HKSLLEX-2023-00002081,vocabulary,,2024-06-04,,HKSLLEX-2023-00002081.mp4,,mp4,,HKSLLEX-2023-00002081-Runoutof.mp4,HKSLLEX-2023-00002081-Runoutof.webp,run_out_of,run_out_of,1to1,run out of,,,用晒,,,用晒,,,,,,,,,,ASLLEX2,,,動詞,59;59;121;121,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002082,vocabulary,,2024-06-04,,HKSLLEX-2023-00002082.mp4,,mp4,,HKSLLEX-2023-00002082-Awake.mp4,HKSLLEX-2023-00002082-Awake.webp,awake,awake,1to1,awake,,,甦醒,,,甦醒,,,,,,,,,,ASLLEX2,,,動詞,73;73;129;129,,,,kk,,,,,,,,,,,語句,,,,,,,,,,,
live,HKSLLEX-2023-00002083,vocabulary,,2024-06-04,,HKSLLEX-2023-00002083.mp4,,mp4,,HKSLLEX-2023-00002083-Choke.mp4,HKSLLEX-2023-00002083-Choke.webp,choke,choke,1to1,choke,,,哽塞,氣道卡着異物,,哽嚫,鯁親,,,,,,,,,ASLLEX2,,,形容詞,65;0,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002084,vocabulary,,2024-06-04,,HKSLLEX-2023-00002084.mp4,,mp4,,HKSLLEX-2023-00002084-Fair.mp4,HKSLLEX-2023-00002084-Fair.webp,fair,fair,1to1,fair,,,公平,,,公平,,,,,,,,,,ASLLEX2,,,名詞,129;77,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002085,vocabulary,,2024-06-04,,HKSLLEX-2023-00002085.mp4,,mp4,,HKSLLEX-2023-00002085-Champion.mp4,HKSLLEX-2023-00002085-Champion.webp,champion,champion,1to1,champion,,,冠軍,,,冠軍,第一,,,,,,,,,ASLLEX2,,,形容詞,66;54,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002086,vocabulary,,2024-06-04,,HKSLLEX-2023-00002086.mp4,,mp4,,HKSLLEX-2023-00002086-Immature.mp4,HKSLLEX-2023-00002086-Immature.webp,immature,immature,1to1,immature,,,不成熟,,,唔成熟,幼稚,,,,,,,,,ASLLEX2,,,形容詞,127;129,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002087,vocabulary,,2024-06-04,,HKSLLEX-2023-00002087.mp4,,mp4,,HKSLLEX-2023-00002087-Safe.mp4,HKSLLEX-2023-00002087-Safe.webp,safe,safe,1to1,safe,,,安全,,,安全,,,,,,,,,,ASLLEX2,,,名詞,126;126,,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002088,vocabulary,,2024-06-04,,HKSLLEX-2023-00002088.mp4,,mp4,,HKSLLEX-2023-00002088-Stadium.mp4,HKSLLEX-2023-00002088-Stadium.webp,stadium,stadium,1to1,stadium,,,體育場,,,體育場,,,,,,,,,,ASLLEX2,,,名詞,"54;54,72;0",,,,kk,,,,,,,,,,,,,,,,,,,,,,
live,HKSLLEX-2023-00002089,vocabulary,,2024-06-04,,HKSLLEX-2023-00002089.mp4,,mp4,,HKSLLEX-2023-00002089-Handcuffs.mp4,HKSLLEX-2023-00002089-Handcuffs.webp,handcuffs,handcuffs,1to1,handcuffs,,,手銬,,,手銬,,,,,,,,,,ASLLEX2,,,名詞,68;54,,,,kk,,,,,,,,,,,,,,,,,,,,,,
